decision_id,option,status,token_status
United Kingdom_54,NONE,DISCUSSED,KNOWN
United Kingdom_55,MITIGATION_ACTIONS,DISCUSSED,KNOWN
United Kingdom_55,COOPERATION_WITH_AUTHORITY,DISCUSSED,KNOWN
United Kingdom_59,NONE,DISCUSSED,KNOWN
United Kingdom_56,DISCUSSED,DISCUSSED,STATUS_ONLY
United Kingdom_61,DISCUSSED,DISCUSSED,STATUS_ONLY
United Kingdom_60,COOPERATION_WITH_AUTHORITY,DISCUSSED,KNOWN
United Kingdom_60,MITIGATION_ACTIONS,DISCUSSED,KNOWN
United Kingdom_57,COOPERATION_WITH_AUTHORITY,DISCUSSED,KNOWN
United Kingdom_63,NOT_DISCUSSED,DISCUSSED,UNKNOWN
United Kingdom_62,MITIGATION_ACTIONS,DISCUSSED,KNOWN
Sweden_2,NONE,DISCUSSED,KNOWN
Sweden_3,NONE,DISCUSSED,KNOWN
Sweden_4,NONE,DISCUSSED,KNOWN
Sweden_1,COOPERATION_WITH_AUTHORITY,DISCUSSED,KNOWN
Sweden_5,DISCUSSED,DISCUSSED,STATUS_ONLY
Sweden_7,MITIGATION_ACTIONS,DISCUSSED,KNOWN
Sweden_6,COOPERATION_WITH_AUTHORITY,DISCUSSED,KNOWN
Sweden_9,NONE,DISCUSSED,KNOWN
Sweden_10,MITIGATION_ACTIONS,DISCUSSED,KNOWN
Sweden_10,COOPERATION_WITH_AUTHORITY,DISCUSSED,KNOWN
Sweden_11,MITIGATION_ACTIONS,DISCUSSED,KNOWN
Sweden_11,INTENT_NEGLIGENCE,DISCUSSED,KNOWN
Sweden_12,NONE,DISCUSSED,KNOWN
Sweden_14,MITIGATION_ACTIONS,DISCUSSED,KNOWN
Sweden_14,COOPERATION_WITH_AUTHORITY,DISCUSSED,KNOWN
Sweden_15,MITIGATION_ACTIONS,DISCUSSED,KNOWN
Sweden_18,MITIGATION_ACTIONS,DISCUSSED,KNOWN
Sweden_18,COOPERATION_WITH_AUTHORITY,DISCUSSED,KNOWN
Sweden_13,COOPERATION_WITH_AUTHORITY,DISCUSSED,KNOWN
Sweden_16,MITIGATION_ACTIONS,DISCUSSED,KNOWN
Sweden_16,COOPERATION_WITH_AUTHORITY,DISCUSSED,KNOWN
Sweden_16,PREVIOUS_INFRINGEMENTS,DISCUSSED,KNOWN
Sweden_20,MITIGATION_ACTIONS,DISCUSSED,KNOWN
Sweden_20,COOPERATION_WITH_AUTHORITY,DISCUSSED,KNOWN
Sweden_21,COOPERATION_WITH_AUTHORITY,DISCUSSED,KNOWN
Sweden_22,COOPERATION_WITH_AUTHORITY,DISCUSSED,KNOWN
Sweden_22,MITIGATION_ACTIONS,DISCUSSED,KNOWN
Sweden_23,MITIGATION_ACTIONS,DISCUSSED,KNOWN
Sweden_26,NONE,DISCUSSED,KNOWN
Sweden_24,MITIGATION_ACTIONS,DISCUSSED,KNOWN
Sweden_24,TECHNICAL_ORGANIZATIONAL_MEASURES,DISCUSSED,KNOWN
Sweden_27,NONE,DISCUSSED,KNOWN
Sweden_30,MITIGATION_ACTIONS,DISCUSSED,KNOWN
Sweden_30,COOPERATION_WITH_AUTHORITY,DISCUSSED,KNOWN
Sweden_31,MITIGATION_ACTIONS,DISCUSSED,KNOWN
Sweden_33,MITIGATION_ACTIONS,DISCUSSED,KNOWN
Sweden_33,COOPERATION_WITH_AUTHORITY,DISCUSSED,KNOWN
Sweden_29,INTENT_NEGLIGENCE,MIXED_CONTRADICTORY,KNOWN
Sweden_29,MITIGATION_ACTIONS,MIXED_CONTRADICTORY,KNOWN
Sweden_29,TECHNICAL_ORGANIZATIONAL_MEASURES,MIXED_CONTRADICTORY,KNOWN
Sweden_29,PREVIOUS_INFRINGEMENTS,MIXED_CONTRADICTORY,KNOWN
Sweden_29,COOPERATION_WITH_AUTHORITY,MIXED_CONTRADICTORY,KNOWN
Sweden_29,DATA_CATEGORIES_AFFECTED,MIXED_CONTRADICTORY,KNOWN
Sweden_29,MANNER_BECAME_KNOWN,MIXED_CONTRADICTORY,KNOWN
Sweden_29,COMPLIANCE_PRIOR_ORDERS,MIXED_CONTRADICTORY,KNOWN
Sweden_29,CODES_CERTIFICATION,MIXED_CONTRADICTORY,KNOWN
Sweden_29,OTHER_CIRCUMSTANCES,MIXED_CONTRADICTORY,KNOWN
Sweden_29,NONE,MIXED_CONTRADICTORY,KNOWN
Sweden_32,DISCUSSED,DISCUSSED,STATUS_ONLY
Sweden_36,MITIGATION_ACTIONS,DISCUSSED,KNOWN
Sweden_34,MITIGATION_ACTIONS,DISCUSSED,KNOWN
Sweden_34,COOPERATION_WITH_AUTHORITY,DISCUSSED,KNOWN
Sweden_35,MITIGATION_ACTIONS,DISCUSSED,KNOWN
Sweden_35,COOPERATION_WITH_AUTHORITY,DISCUSSED,KNOWN
Sweden_37,COOPERATION_WITH_AUTHORITY,DISCUSSED,KNOWN
Sweden_37,MITIGATION_ACTIONS,DISCUSSED,KNOWN
Sweden_38,NATURE_GRAVITY_DURATION,DISCUSSED,KNOWN
Sweden_38,MITIGATION_ACTIONS,DISCUSSED,KNOWN
Sweden_38,COOPERATION_WITH_AUTHORITY,DISCUSSED,KNOWN
Sweden_40,DISCUSSED,DISCUSSED,STATUS_ONLY
Sweden_41,MITIGATION_ACTIONS,DISCUSSED,KNOWN
Sweden_41,COOPERATION_WITH_AUTHORITY,DISCUSSED,KNOWN
Sweden_39,COOPERATION_WITH_AUTHORITY,DISCUSSED,KNOWN
Sweden_44,COOPERATION_WITH_AUTHORITY,DISCUSSED,KNOWN
Sweden_42,DISCUSSED,DISCUSSED,STATUS_ONLY
Sweden_43,DISCUSSED,DISCUSSED,STATUS_ONLY
Sweden_46,DISCUSSED,DISCUSSED,STATUS_ONLY
Sweden_45,DISCUSSED,DISCUSSED,STATUS_ONLY
Sweden_47,NATURE_GRAVITY_DURATION,DISCUSSED,KNOWN
Sweden_48,MITIGATION_ACTIONS,DISCUSSED,KNOWN
Sweden_48,COOPERATION_WITH_AUTHORITY,DISCUSSED,KNOWN
Sweden_49,DISCUSSED,DISCUSSED,STATUS_ONLY
Sweden_50,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_1,NONE,DISCUSSED,KNOWN
Sweden_54,DISCUSSED,DISCUSSED,STATUS_ONLY
Sweden_57,NONE,DISCUSSED,KNOWN
Sweden_52,NONE,DISCUSSED,KNOWN
Sweden_51,DISCUSSED,DISCUSSED,STATUS_ONLY
Sweden_53,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_3,MITIGATION_ACTIONS,DISCUSSED,KNOWN
Spain_3,COOPERATION_WITH_AUTHORITY,DISCUSSED,KNOWN
Spain_2,NONE,DISCUSSED,KNOWN
Spain_4,MITIGATION_ACTIONS,DISCUSSED,KNOWN
Spain_4,COOPERATION_WITH_AUTHORITY,DISCUSSED,KNOWN
Spain_6,NONE,DISCUSSED,KNOWN
Spain_5,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_7,NONE,DISCUSSED,KNOWN
Spain_8,NONE,DISCUSSED,KNOWN
Spain_9,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_10,NONE,DISCUSSED,KNOWN
Spain_12,NONE,DISCUSSED,KNOWN
Spain_11,MITIGATION_ACTIONS,DISCUSSED,KNOWN
Spain_11,TECHNICAL_ORGANIZATIONAL_MEASURES,DISCUSSED,KNOWN
Spain_11,COOPERATION_WITH_AUTHORITY,DISCUSSED,KNOWN
Spain_15,NONE,DISCUSSED,KNOWN
Spain_13,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_16,NONE,DISCUSSED,KNOWN
Spain_14,NONE,DISCUSSED,KNOWN
Spain_17,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_18,NONE,DISCUSSED,KNOWN
Spain_19,NONE,DISCUSSED,KNOWN
Spain_20,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_21,NONE,DISCUSSED,KNOWN
Spain_22,NONE,DISCUSSED,KNOWN
Spain_23,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_25,NONE,DISCUSSED,KNOWN
Spain_24,NONE,DISCUSSED,KNOWN
Spain_26,NONE,DISCUSSED,KNOWN
Spain_27,NONE,DISCUSSED,KNOWN
Spain_28,NONE,DISCUSSED,KNOWN
Spain_30,MITIGATION_ACTIONS,DISCUSSED,KNOWN
Spain_30,COOPERATION_WITH_AUTHORITY,DISCUSSED,KNOWN
Spain_32,NONE,DISCUSSED,KNOWN
Spain_29,MITIGATION_ACTIONS,DISCUSSED,KNOWN
Spain_29,COOPERATION_WITH_AUTHORITY,DISCUSSED,KNOWN
Spain_31,NONE,DISCUSSED,KNOWN
Spain_33,NONE,DISCUSSED,KNOWN
Spain_35,NONE,DISCUSSED,KNOWN
Spain_34,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_36,COOPERATION_WITH_AUTHORITY,DISCUSSED,KNOWN
Spain_38,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_40,NONE,DISCUSSED,KNOWN
Spain_41,MITIGATION_ACTIONS,DISCUSSED,KNOWN
Spain_37,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_42,NONE,DISCUSSED,KNOWN
Spain_43,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_45,PREVIOUS_INFRINGEMENTS,DISCUSSED,KNOWN
Spain_45,OTHER_CIRCUMSTANCES,DISCUSSED,KNOWN
Spain_47,NONE,DISCUSSED,KNOWN
Spain_48,NONE,DISCUSSED,KNOWN
Spain_51,NONE,DISCUSSED,KNOWN
Spain_49,COOPERATION_WITH_AUTHORITY,DISCUSSED,KNOWN
Spain_46,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_52,NONE,DISCUSSED,KNOWN
Spain_50,NONE,DISCUSSED,KNOWN
Spain_53,NONE,DISCUSSED,KNOWN
Spain_56,NONE,DISCUSSED,KNOWN
Spain_55,MITIGATION_ACTIONS,DISCUSSED,KNOWN
Spain_54,NUMBER_OF_DATA_SUBJECTS_AFFECTED,DISCUSSED,UNKNOWN
Spain_54,LEVEL_OF_DAMAGE_SUFFERED,DISCUSSED,UNKNOWN
Spain_57,COOPERATION_WITH_AUTHORITY,DISCUSSED,KNOWN
Spain_58,NATURE_GRAVITY_DURATION,DISCUSSED,KNOWN
Spain_59,NONE,DISCUSSED,KNOWN
Spain_61,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_60,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_62,MITIGATION_ACTIONS,DISCUSSED,KNOWN
Spain_63,NONE,DISCUSSED,KNOWN
Spain_64,NONE,DISCUSSED,KNOWN
Spain_65,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_66,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_67,NONE,DISCUSSED,KNOWN
Spain_69,COOPERATION_WITH_AUTHORITY,DISCUSSED,KNOWN
Spain_71,NONE,DISCUSSED,KNOWN
Spain_70,NONE,DISCUSSED,KNOWN
Spain_68,NONE,DISCUSSED,KNOWN
Spain_73,NONE,DISCUSSED,KNOWN
Spain_74,COOPERATION_WITH_AUTHORITY,DISCUSSED,KNOWN
Spain_72,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_77,NONE,DISCUSSED,KNOWN
Spain_75,MITIGATION_ACTIONS,DISCUSSED,KNOWN
Spain_75,COOPERATION_WITH_AUTHORITY,DISCUSSED,KNOWN
Spain_81,NONE,DISCUSSED,KNOWN
Spain_78,MITIGATION_ACTIONS,DISCUSSED,KNOWN
Spain_78,COOPERATION_WITH_AUTHORITY,DISCUSSED,KNOWN
Spain_76,COOPERATION_WITH_AUTHORITY,DISCUSSED,KNOWN
Spain_82,MITIGATION_ACTIONS,DISCUSSED,KNOWN
Spain_80,MITIGATION_ACTIONS,DISCUSSED,KNOWN
Spain_80,COOPERATION_WITH_AUTHORITY,DISCUSSED,KNOWN
Spain_83,MITIGATION_ACTIONS,DISCUSSED,KNOWN
Spain_83,COOPERATION_WITH_AUTHORITY,DISCUSSED,KNOWN
Spain_85,NONE,DISCUSSED,KNOWN
Spain_84,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_87,NONE,DISCUSSED,KNOWN
Spain_86,COOPERATION_WITH_AUTHORITY,DISCUSSED,KNOWN
Spain_88,NONE,DISCUSSED,KNOWN
Spain_91,NONE,DISCUSSED,KNOWN
Spain_93,MITIGATION_ACTIONS,DISCUSSED,KNOWN
Spain_93,COOPERATION_WITH_AUTHORITY,DISCUSSED,KNOWN
Spain_89,MITIGATION_ACTIONS,DISCUSSED,KNOWN
Spain_89,COOPERATION_WITH_AUTHORITY,DISCUSSED,KNOWN
Spain_90,COOPERATION_WITH_AUTHORITY,DISCUSSED,KNOWN
Spain_94,NONE,DISCUSSED,KNOWN
Spain_95,NONE,DISCUSSED,KNOWN
Spain_92,NONE,DISCUSSED,KNOWN
Spain_96,NONE,DISCUSSED,KNOWN
Spain_98,COOPERATION_WITH_AUTHORITY,DISCUSSED,KNOWN
Spain_98,MITIGATION_ACTIONS,DISCUSSED,KNOWN
Spain_99,NONE,DISCUSSED,KNOWN
Spain_100,NATURE_GRAVITY_DURATION,DISCUSSED,KNOWN
Spain_100,COOPERATION_WITH_AUTHORITY,DISCUSSED,KNOWN
Spain_100,OTHER_CIRCUMSTANCES,DISCUSSED,KNOWN
Spain_97,COOPERATION_WITH_AUTHORITY,DISCUSSED,KNOWN
Spain_103,COOPERATION_WITH_AUTHORITY,DISCUSSED,KNOWN
Spain_103,MITIGATION_ACTIONS,DISCUSSED,KNOWN
Spain_102,NONE,DISCUSSED,KNOWN
Spain_101,MITIGATION_ACTIONS,DISCUSSED,KNOWN
Spain_107,MITIGATION_ACTIONS,DISCUSSED,KNOWN
Spain_107,COOPERATION_WITH_AUTHORITY,DISCUSSED,KNOWN
Spain_105,MITIGATION_ACTIONS,DISCUSSED,KNOWN
Spain_105,COOPERATION_WITH_AUTHORITY,DISCUSSED,KNOWN
Spain_106,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_104,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_108,NONE,DISCUSSED,KNOWN
Spain_110,NONE,DISCUSSED,KNOWN
Spain_111,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_109,NONE,DISCUSSED,KNOWN
Spain_112,MITIGATION_ACTIONS,DISCUSSED,KNOWN
Spain_112,COOPERATION_WITH_AUTHORITY,DISCUSSED,KNOWN
Spain_116,NONE,DISCUSSED,KNOWN
Spain_117,NONE,DISCUSSED,KNOWN
Spain_115,MITIGATION_ACTIONS,DISCUSSED,KNOWN
Spain_115,COOPERATION_WITH_AUTHORITY,DISCUSSED,KNOWN
Spain_114,NONE,DISCUSSED,KNOWN
Spain_119,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_113,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_118,NONE,DISCUSSED,KNOWN
Spain_121,NONE,DISCUSSED,KNOWN
Spain_120,NONE,DISCUSSED,KNOWN
Spain_122,NONE,DISCUSSED,KNOWN
Spain_124,NONE,DISCUSSED,KNOWN
Spain_126,MITIGATION_ACTIONS,DISCUSSED,KNOWN
Spain_125,MITIGATION_ACTIONS,DISCUSSED,KNOWN
Spain_125,TECHNICAL_ORGANIZATIONAL_MEASURES,DISCUSSED,KNOWN
Spain_127,NONE,DISCUSSED,KNOWN
Spain_123,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_130,NONE,DISCUSSED,KNOWN
Spain_129,NONE,DISCUSSED,KNOWN
Spain_128,NONE,DISCUSSED,KNOWN
Spain_133,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_131,COOPERATION_WITH_AUTHORITY,DISCUSSED,KNOWN
Spain_132,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_134,MITIGATION_ACTIONS,DISCUSSED,KNOWN
Spain_134,COOPERATION_WITH_AUTHORITY,DISCUSSED,KNOWN
Spain_137,NONE,DISCUSSED,KNOWN
Spain_135,NONE,DISCUSSED,KNOWN
Spain_136,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_138,NONE,DISCUSSED,KNOWN
Spain_139,MITIGATION_ACTIONS,DISCUSSED,KNOWN
Spain_139,COOPERATION_WITH_AUTHORITY,DISCUSSED,KNOWN
Spain_141,NONE,DISCUSSED,KNOWN
Spain_140,NONE,DISCUSSED,KNOWN
Spain_142,NONE,DISCUSSED,KNOWN
Spain_143,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_144,NONE,DISCUSSED,KNOWN
Spain_146,NONE,DISCUSSED,KNOWN
Spain_147,MITIGATION_ACTIONS,DISCUSSED,KNOWN
Spain_147,COOPERATION_WITH_AUTHORITY,DISCUSSED,KNOWN
Spain_149,NONE,DISCUSSED,KNOWN
Spain_151,COOPERATION_WITH_AUTHORITY,DISCUSSED,KNOWN
Spain_150,MITIGATION_ACTIONS,DISCUSSED,KNOWN
Spain_152,COOPERATION_WITH_AUTHORITY,DISCUSSED,KNOWN
Spain_152,MITIGATION_ACTIONS,DISCUSSED,KNOWN
Spain_154,COOPERATION_WITH_AUTHORITY,DISCUSSED,KNOWN
Spain_153,COOPERATION_WITH_AUTHORITY,DISCUSSED,KNOWN
Spain_155,COOPERATION_WITH_AUTHORITY,DISCUSSED,KNOWN
Spain_156,COOPERATION_WITH_AUTHORITY,DISCUSSED,KNOWN
Spain_158,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_157,MITIGATION_ACTIONS,DISCUSSED,KNOWN
Spain_157,COOPERATION_WITH_AUTHORITY,DISCUSSED,KNOWN
Spain_160,COOPERATION_WITH_AUTHORITY,DISCUSSED,KNOWN
Spain_160,MITIGATION_ACTIONS,DISCUSSED,KNOWN
Spain_159,COOPERATION_WITH_AUTHORITY,DISCUSSED,KNOWN
Spain_162,NONE,DISCUSSED,KNOWN
Spain_161,NONE,DISCUSSED,KNOWN
Spain_164,NONE,DISCUSSED,KNOWN
Spain_165,NONE,DISCUSSED,KNOWN
Spain_163,NONE,DISCUSSED,KNOWN
Spain_168,MITIGATION_ACTIONS,DISCUSSED,KNOWN
Spain_169,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_166,COOPERATION_WITH_AUTHORITY,DISCUSSED,KNOWN
Spain_166,MITIGATION_ACTIONS,DISCUSSED,KNOWN
Spain_174,NONE,DISCUSSED,KNOWN
Spain_173,NONE,DISCUSSED,KNOWN
Spain_171,COOPERATION_WITH_AUTHORITY,DISCUSSED,KNOWN
Spain_172,COOPERATION_WITH_AUTHORITY,DISCUSSED,KNOWN
Spain_179,NONE,DISCUSSED,KNOWN
Spain_178,MITIGATION_ACTIONS,DISCUSSED,KNOWN
Spain_177,COOPERATION_WITH_AUTHORITY,DISCUSSED,KNOWN
Spain_177,MITIGATION_ACTIONS,DISCUSSED,KNOWN
Spain_175,NONE,DISCUSSED,KNOWN
Spain_176,COOPERATION_WITH_AUTHORITY,DISCUSSED,KNOWN
Spain_181,MITIGATION_ACTIONS,DISCUSSED,KNOWN
Spain_181,COOPERATION_WITH_AUTHORITY,DISCUSSED,KNOWN
Spain_187,NONE,DISCUSSED,KNOWN
Spain_180,COOPERATION_WITH_AUTHORITY,DISCUSSED,KNOWN
Spain_182,MITIGATION_ACTIONS,DISCUSSED,KNOWN
Spain_182,COOPERATION_WITH_AUTHORITY,DISCUSSED,KNOWN
Spain_186,NONE,DISCUSSED,KNOWN
Spain_185,COOPERATION_WITH_AUTHORITY,DISCUSSED,KNOWN
Spain_188,NONE,DISCUSSED,KNOWN
Spain_189,NONE,DISCUSSED,KNOWN
Spain_183,MITIGATION_ACTIONS,DISCUSSED,KNOWN
Spain_183,COOPERATION_WITH_AUTHORITY,DISCUSSED,KNOWN
Spain_190,NONE,DISCUSSED,KNOWN
Spain_191,COOPERATION_WITH_AUTHORITY,DISCUSSED,KNOWN
Spain_194,NONE,DISCUSSED,KNOWN
Spain_192,NONE,DISCUSSED,KNOWN
Spain_193,NONE,DISCUSSED,KNOWN
Spain_196,NONE,DISCUSSED,KNOWN
Spain_195,NONE,DISCUSSED,KNOWN
Spain_200,NONE,DISCUSSED,KNOWN
Spain_199,COOPERATION_WITH_AUTHORITY,DISCUSSED,KNOWN
Spain_197,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_198,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_202,NOT_DISCUSSED,DISCUSSED,UNKNOWN
Spain_201,MITIGATION_ACTIONS,DISCUSSED,KNOWN
Spain_201,COOPERATION_WITH_AUTHORITY,DISCUSSED,KNOWN
Spain_203,NONE,DISCUSSED,KNOWN
Spain_206,NONE,DISCUSSED,KNOWN
Spain_205,COOPERATION_WITH_AUTHORITY,DISCUSSED,KNOWN
Spain_205,MITIGATION_ACTIONS,DISCUSSED,KNOWN
Spain_204,COOPERATION_WITH_AUTHORITY,DISCUSSED,KNOWN
Spain_208,MITIGATION_ACTIONS,DISCUSSED,KNOWN
Spain_207,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_209,COOPERATION_WITH_AUTHORITY,DISCUSSED,KNOWN
Spain_209,MITIGATION_ACTIONS,DISCUSSED,KNOWN
Spain_210,NONE,DISCUSSED,KNOWN
Spain_212,COOPERATION_WITH_AUTHORITY,DISCUSSED,KNOWN
Spain_211,MITIGATION_ACTIONS,DISCUSSED,KNOWN
Spain_214,MITIGATION_ACTIONS,DISCUSSED,KNOWN
Spain_214,COOPERATION_WITH_AUTHORITY,DISCUSSED,KNOWN
Spain_215,COOPERATION_WITH_AUTHORITY,DISCUSSED,KNOWN
Spain_219,NOT_DISCUSSED,DISCUSSED,UNKNOWN
Spain_216,COOPERATION_WITH_AUTHORITY,DISCUSSED,KNOWN
Spain_217,COOPERATION_WITH_AUTHORITY,DISCUSSED,KNOWN
Spain_220,NONE,DISCUSSED,KNOWN
Spain_218,COOPERATION_WITH_AUTHORITY,DISCUSSED,KNOWN
Spain_221,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_222,COOPERATION_WITH_AUTHORITY,DISCUSSED,KNOWN
Spain_224,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_225,MITIGATION_ACTIONS,DISCUSSED,KNOWN
Spain_225,COOPERATION_WITH_AUTHORITY,DISCUSSED,KNOWN
Spain_228,NONE,DISCUSSED,KNOWN
Spain_227,COOPERATION_WITH_AUTHORITY,DISCUSSED,KNOWN
Spain_226,COOPERATION_WITH_AUTHORITY,DISCUSSED,KNOWN
Spain_230,COOPERATION_WITH_AUTHORITY,DISCUSSED,KNOWN
Spain_230,MITIGATION_ACTIONS,DISCUSSED,KNOWN
Spain_231,COOPERATION_WITH_AUTHORITY,DISCUSSED,KNOWN
Spain_231,MITIGATION_ACTIONS,DISCUSSED,KNOWN
Spain_232,NONE,DISCUSSED,KNOWN
Spain_233,COOPERATION_WITH_AUTHORITY,DISCUSSED,KNOWN
Spain_235,COOPERATION_WITH_AUTHORITY,DISCUSSED,KNOWN
Spain_235,MITIGATION_ACTIONS,DISCUSSED,KNOWN
Spain_237,MITIGATION_ACTIONS,DISCUSSED,KNOWN
Spain_237,COOPERATION_WITH_AUTHORITY,DISCUSSED,KNOWN
Spain_240,NONE,DISCUSSED,KNOWN
Spain_238,NONE,DISCUSSED,KNOWN
Spain_239,MITIGATION_ACTIONS,DISCUSSED,KNOWN
Spain_239,COOPERATION_WITH_AUTHORITY,DISCUSSED,KNOWN
Spain_236,COOPERATION_WITH_AUTHORITY,DISCUSSED,KNOWN
Spain_241,COOPERATION_WITH_AUTHORITY,DISCUSSED,KNOWN
Spain_243,COOPERATION_WITH_AUTHORITY,DISCUSSED,KNOWN
Spain_242,COOPERATION_WITH_AUTHORITY,DISCUSSED,KNOWN
